repo,sha,parent,child,lic_parent,lic_child
apache/airflow,,@uiw/react-codemirror,@codemirror/state,unknown,MIT
apache/airflow,,@uiw/react-codemirror,@codemirror/commands,unknown,MIT
apache/airflow,,@uiw/react-codemirror,react,unknown,MIT
apache/airflow,,@uiw/react-codemirror,react-dom,unknown,MIT
apache/airflow,,@uiw/react-codemirror,@codemirror/view,unknown,MIT
apache/airflow,,@uiw/react-codemirror,@uiw/codemirror-extensions-basic-setup,unknown,MIT
apache/airflow,,codemirror,@codemirror/lint,MIT,MIT
apache/airflow,,codemirror,@codemirror/autocomplete,MIT,MIT
apache/airflow,,codemirror,@codemirror/search,MIT,MIT
apache/airflow,,codemirror,@codemirror/state,MIT,MIT
apache/airflow,,codemirror,@codemirror/commands,MIT,MIT
apache/airflow,,codemirror,@codemirror/language,MIT,MIT
apache/airflow,,codemirror,@codemirror/view,MIT,MIT
apache/airflow,,@codemirror/commands,@lezer/common,MIT,MIT
apache/airflow,,@codemirror/commands,@codemirror/state,MIT,MIT
apache/airflow,,@codemirror/commands,@codemirror/language,MIT,MIT
apache/airflow,,@codemirror/commands,@codemirror/view,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/lint,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/autocomplete,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/search,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/state,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/commands,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/language,MIT,MIT
apache/airflow,,@uiw/codemirror-extensions-basic-setup,@codemirror/view,MIT,MIT
apache/airflow,,@zag-js/floating-panel,@zag-js/dismissable,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/store,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/popper,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/rect-utils,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/floating-panel,@zag-js/core,unknown,unknown
apache/airflow,,iterator.prototype,has-symbols,unknown,MIT
apache/airflow,,iterator.prototype,get-intrinsic,unknown,MIT
apache/airflow,,iterator.prototype,get-proto,unknown,MIT
apache/airflow,,iterator.prototype,define-data-property,unknown,MIT
apache/airflow,,iterator.prototype,es-object-atoms,unknown,MIT
apache/airflow,,iterator.prototype,set-function-name,unknown,MIT
apache/airflow,,set-function-name,es-errors,MIT,MIT
apache/airflow,,set-function-name,has-property-descriptors,MIT,unknown
apache/airflow,,set-function-name,define-data-property,MIT,MIT
apache/airflow,,set-function-name,functions-have-names,MIT,MIT
apache/airflow,,error-ex,is-arrayish,unknown,MIT
apache/airflow,,d3-drag,d3-dispatch,unknown,ISC
apache/airflow,,d3-drag,d3-selection,unknown,ISC
apache/airflow,,@codemirror/lint,crelt,MIT,MIT
apache/airflow,,@codemirror/lint,@codemirror/state,MIT,MIT
apache/airflow,,@codemirror/lint,@codemirror/view,MIT,MIT
apache/airflow,,@codemirror/autocomplete,@lezer/common,MIT,MIT
apache/airflow,,@codemirror/autocomplete,@codemirror/state,MIT,MIT
apache/airflow,,@codemirror/autocomplete,@codemirror/language,MIT,MIT
apache/airflow,,@codemirror/autocomplete,@codemirror/view,MIT,MIT
apache/airflow,,@codemirror/search,crelt,MIT,MIT
apache/airflow,,@codemirror/search,@codemirror/state,MIT,MIT
apache/airflow,,@codemirror/search,@codemirror/view,MIT,MIT
apache/airflow,,@lezer/lr,@lezer/common,unknown,MIT
apache/airflow,,dom-helpers,csstype,unknown,MIT
apache/airflow,,dom-helpers,@babel/runtime,unknown,MIT
apache/airflow,,eslint-plugin-react-refresh,eslint,unknown,MIT
apache/airflow,,@zag-js/splitter,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/splitter,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/splitter,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/splitter,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/splitter,@zag-js/core,unknown,unknown
apache/airflow,,regexp.prototype.flags,es-errors,unknown,MIT
apache/airflow,,regexp.prototype.flags,gopd,unknown,MIT
apache/airflow,,regexp.prototype.flags,define-properties,unknown,MIT
apache/airflow,,regexp.prototype.flags,get-proto,unknown,MIT
apache/airflow,,regexp.prototype.flags,set-function-name,unknown,MIT
apache/airflow,,regexp.prototype.flags,call-bind,unknown,MIT
apache/airflow,,@zag-js/angle-slider,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/angle-slider,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/angle-slider,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/angle-slider,@zag-js/rect-utils,unknown,unknown
apache/airflow,,@zag-js/angle-slider,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/angle-slider,@zag-js/core,unknown,unknown
apache/airflow,,mime-types,mime-db,unknown,MIT
apache/airflow,,@testing-library/jest-dom,lodash,unknown,CC0-1.0 AND MIT
apache/airflow,,@testing-library/jest-dom,css.escape,unknown,MIT
apache/airflow,,@testing-library/jest-dom,dom-accessibility-api,unknown,MIT
apache/airflow,,@testing-library/jest-dom,chalk,unknown,MIT
apache/airflow,,@testing-library/jest-dom,redent,unknown,MIT
apache/airflow,,@testing-library/jest-dom,aria-query,unknown,unknown
apache/airflow,,@testing-library/jest-dom,@adobe/css-tools,unknown,MIT
apache/airflow,,@testing-library/jest-dom,picocolors,unknown,ISC
apache/airflow,,redent,strip-indent,MIT,unknown
apache/airflow,,redent,indent-string,MIT,MIT
apache/airflow,,@vitest/coverage-v8,istanbul-lib-report,unknown,BSD-3-Clause
apache/airflow,,@vitest/coverage-v8,istanbul-lib-source-maps,unknown,BSD-3-Clause
apache/airflow,,@vitest/coverage-v8,magic-string,unknown,MIT
apache/airflow,,@vitest/coverage-v8,magicast,unknown,unknown
apache/airflow,,@vitest/coverage-v8,@ampproject/remapping,unknown,Apache-2.0
apache/airflow,,@vitest/coverage-v8,test-exclude,unknown,ISC
apache/airflow,,@vitest/coverage-v8,istanbul-reports,unknown,BSD-3-Clause
apache/airflow,,@vitest/coverage-v8,istanbul-lib-coverage,unknown,BSD-3-Clause
apache/airflow,,@vitest/coverage-v8,tinyrainbow,unknown,MIT
apache/airflow,,@vitest/coverage-v8,@bcoe/v8-coverage,unknown,ISC AND MIT
apache/airflow,,@vitest/coverage-v8,std-env,unknown,MIT
apache/airflow,,@vitest/coverage-v8,debug,unknown,MIT
apache/airflow,,@vitest/coverage-v8,vitest,unknown,BSD-3-Clause AND ISC AND MIT
apache/airflow,,istanbul-lib-report,make-dir,BSD-3-Clause,unknown
apache/airflow,,istanbul-lib-report,supports-color,BSD-3-Clause,MIT
apache/airflow,,istanbul-lib-report,istanbul-lib-coverage,BSD-3-Clause,BSD-3-Clause
apache/airflow,,istanbul-lib-source-maps,@jridgewell/trace-mapping,BSD-3-Clause,unknown
apache/airflow,,istanbul-lib-source-maps,istanbul-lib-coverage,BSD-3-Clause,BSD-3-Clause
apache/airflow,,istanbul-lib-source-maps,debug,BSD-3-Clause,MIT
apache/airflow,,@ampproject/remapping,@jridgewell/trace-mapping,Apache-2.0,unknown
apache/airflow,,@ampproject/remapping,@jridgewell/gen-mapping,Apache-2.0,unknown
apache/airflow,,test-exclude,@istanbuljs/schema,ISC,MIT
apache/airflow,,test-exclude,glob,ISC,ISC
apache/airflow,,test-exclude,minimatch,ISC,ISC
apache/airflow,,istanbul-reports,istanbul-lib-report,BSD-3-Clause,BSD-3-Clause
apache/airflow,,istanbul-reports,html-escaper,BSD-3-Clause,MIT
apache/airflow,,vitest,pathe,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,magic-string,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,why-is-node-running,BSD-3-Clause AND ISC AND MIT,unknown
apache/airflow,,vitest,tinybench,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,tinyexec,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,chai,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,vite-node,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,tinyrainbow,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@vitest/pretty-format,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,vite,BSD-3-Clause AND ISC AND MIT,Apache-2.0 AND BSD-2-Clause AND BlueOak-1.0.0 AND CC0-1.0 AND ISC AND MIT
apache/airflow,,vitest,@vitest/snapshot,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,expect-type,BSD-3-Clause AND ISC AND MIT,Apache-2.0
apache/airflow,,vitest,@vitest/spy,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@vitest/utils,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@types/node,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,happy-dom,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@vitest/runner,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,std-env,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,debug,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,tinypool,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@vitest/mocker,BSD-3-Clause AND ISC AND MIT,unknown
apache/airflow,,vitest,@vitest/expect,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,picomatch,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,@types/chai,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,vitest,tinyglobby,BSD-3-Clause AND ISC AND MIT,MIT
apache/airflow,,@nodelib/fs.scandir,run-parallel,unknown,MIT
apache/airflow,,@nodelib/fs.scandir,@nodelib/fs.stat,unknown,MIT
apache/airflow,,run-parallel,queue-microtask,MIT,MIT
apache/airflow,,remark-rehype,mdast-util-to-hast,unknown,unknown
apache/airflow,,remark-rehype,unified,unknown,unknown
apache/airflow,,remark-rehype,@types/mdast,unknown,MIT
apache/airflow,,remark-rehype,@types/hast,unknown,MIT
apache/airflow,,remark-rehype,vfile,unknown,MIT
apache/airflow,,@zag-js/checkbox,@zag-js/focus-visible,unknown,unknown
apache/airflow,,@zag-js/checkbox,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/checkbox,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/checkbox,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/checkbox,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/checkbox,@zag-js/core,unknown,unknown
apache/airflow,,zustand,react,unknown,MIT
apache/airflow,,zustand,@types/react,unknown,MIT
apache/airflow,,zustand,use-sync-external-store,unknown,MIT
apache/airflow,,use-sync-external-store,react,MIT,MIT
apache/airflow,,i18next-browser-languagedetector,@babel/runtime,unknown,MIT
apache/airflow,,@babel/helper-split-export-declaration,@babel/types,unknown,unknown
apache/airflow,,react-transition-group,loose-envify,unknown,MIT
apache/airflow,,react-transition-group,prop-types,unknown,MIT
apache/airflow,,react-transition-group,dom-helpers,unknown,unknown
apache/airflow,,react-transition-group,@babel/runtime,unknown,MIT
apache/airflow,,react-transition-group,react,unknown,MIT
apache/airflow,,react-transition-group,react-dom,unknown,MIT
apache/airflow,,loose-envify,js-tokens,MIT,MIT
apache/airflow,,atlassian-openapi,urijs,unknown,MIT
apache/airflow,,atlassian-openapi,jsonpointer,unknown,MIT
apache/airflow,,@zag-js/collapsible,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/collapsible,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/collapsible,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/collapsible,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/collapsible,@zag-js/core,unknown,unknown
apache/airflow,,shebang-command,shebang-regex,unknown,MIT
apache/airflow,,axios,follow-redirects,unknown,MIT
apache/airflow,,axios,proxy-from-env,unknown,MIT
apache/airflow,,axios,form-data,unknown,MIT
apache/airflow,,form-data,mime-types,MIT,unknown
apache/airflow,,form-data,combined-stream,MIT,unknown
apache/airflow,,form-data,es-set-tostringtag,MIT,unknown
apache/airflow,,form-data,asynckit,MIT,MIT
apache/airflow,,form-data,hasown,MIT,MIT
apache/airflow,,i18next-http-backend,cross-fetch,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/dismissable,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/utils,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/dom-query,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/types,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/popper,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/rect-utils,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/anatomy,unknown,unknown
apache/airflow,,@zag-js/menu,@zag-js/core,unknown,unknown
apache/airflow,,call-bind-apply-helpers,es-errors,MIT,MIT
apache/airflow,,call-bind-apply-helpers,function-bind,MIT,MIT
apache/airflow,,chai,pathval,MIT,MIT
apache/airflow,,chai,assertion-error,MIT,MIT
apache/airflow,,chai,deep-eql,MIT,MIT
apache/airflow,,chai,check-error,MIT,MIT
apache/airflow,,chai,loupe,MIT,MIT
apache/airflow,,vite-node,pathe,MIT,MIT
apache/airflow,,vite-node,cac,MIT,MIT
apache/airflow,,vite-node,vite,MIT,Apache-2.0 AND BSD-2-Clause AND BlueOak-1.0.0 AND CC0-1.0 AND ISC AND MIT
apache/airflow,,vite-node,es-module-lexer,MIT,MIT
apache/airflow,,vite-node,debug,MIT,MIT
apache/airflow,,@vitest/pretty-format,tinyrainbow,MIT,MIT
apache/airflow,,@vitest/snapshot,pathe,MIT,MIT
apache/airflow,,@vitest/snapshot,magic-string,MIT,MIT
apache/airflow,,@vitest/snapshot,@vitest/pretty-format,MIT,MIT
apache/airflow,,@vitest/utils,tinyrainbow,MIT,MIT
apache/airflow,,@vitest/utils,@vitest/pretty-format,MIT,MIT
apache/airflow,,@vitest/utils,loupe,MIT,MIT
apache/airflow,,happy-dom,whatwg-mimetype,MIT,MIT
apache/airflow,,happy-dom,webidl-conversions,MIT,BSD-2-Clause
apache/airflow,,happy-dom,@types/whatwg-mimetype,MIT,MIT
apache/airflow,,happy-dom,@types/node,MIT,MIT
apache/airflow,,@vitest/runner,pathe,MIT,MIT
apache/airflow,,@vitest/runner,@vitest/utils,MIT,MIT
apache/airflow,,@vitest/runner,strip-literal,MIT,unknown
apache/airflow,,@vitest/expect,chai,MIT,MIT
apache/airflow,,@vitest/expect,tinyrainbow,MIT,MIT
apache/airflow,,@vitest/expect,@vitest/spy,MIT,MIT
apache/airflow,,@vitest/expect,@vitest/utils,MIT,MIT
apache/airflow,,@vitest/expect,@types/chai,MIT,MIT
apache/airflow,,remark-gfm,unified,unknown,unknown
apache/airflow,,remark-gfm,remark-parse,unknown,unknown
apache/airflow,,remark-gfm,remark-stringify,unknown,MIT
apache/airflow,,remark-gfm,@types/mdast,unknown,MIT
apache/airflow,,remark-gfm,micromark-extension-gfm,unknown,MIT
apache/airflow,,remark-gfm,mdast-util-gfm,unknown,MIT
apache/airflow,,remark-stringify,unified,MIT,unknown
apache/airflow,,remark-stringify,mdast-util-to-markdown,MIT,MIT
apache/airflow,,remark-stringify,@types/mdast,MIT,MIT
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-autolink-literal,MIT,unknown
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-tagfilter,MIT,unknown
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-task-list-item,MIT,unknown
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-footnote,MIT,MIT
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-strikethrough,MIT,unknown
apache/airflow,,micromark-extension-gfm,micromark-util-combine-extensions,MIT,MIT
apache/airflow,,micromark-extension-gfm,micromark-util-types,MIT,MIT
apache/airflow,,micromark-extension-gfm,micromark-extension-gfm-table,MIT,unknown
apache/airflow,,mdast-util-gfm,mdast-util-gfm-strikethrough,MIT,MIT
apache/airflow,,mdast-util-gfm,mdast-util-to-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm,mdast-util-from-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm,mdast-util-gfm-autolink-literal,MIT,unknown
apache/airflow,,mdast-util-gfm,mdast-util-gfm-table,MIT,MIT
apache/airflow,,mdast-util-gfm,mdast-util-gfm-task-list-item,MIT,unknown
apache/airflow,,mdast-util-gfm,mdast-util-gfm-footnote,MIT,MIT
apache/airflow,,doctrine,esutils,unknown,BSD-2-Clause
apache/airflow,,@nodelib/fs.walk,@nodelib/fs.scandir,unknown,unknown
apache/airflow,,@nodelib/fs.walk,fastq,unknown,ISC
apache/airflow,,fastq,reusify,ISC,MIT
apache/airflow,,glob,package-json-from-dist,ISC,BlueOak-1.0.0
apache/airflow,,glob,foreground-child,ISC,unknown
apache/airflow,,glob,path-scurry,ISC,unknown
apache/airflow,,glob,minipass,ISC,ISC
apache/airflow,,glob,minimatch,ISC,ISC
apache/airflow,,glob,jackspeak,ISC,unknown
apache/airflow,,glob,fs.realpath,ISC,ISC
apache/airflow,,glob,once,ISC,unknown
apache/airflow,,glob,inherits,ISC,ISC
apache/airflow,,glob,path-is-absolute,ISC,MIT
apache/airflow,,glob,inflight,ISC,ISC
apache/airflow,,typed-array-length,gopd,unknown,MIT
apache/airflow,,typed-array-length,possible-typed-array-names,unknown,MIT
apache/airflow,,typed-array-length,reflect.getprototypeof,unknown,unknown
apache/airflow,,typed-array-length,call-bind,unknown,MIT
apache/airflow,,typed-array-length,is-typed-array,unknown,MIT
apache/airflow,,typed-array-length,for-each,unknown,MIT
apache/airflow,,is-typed-array,which-typed-array,MIT,MIT
apache/airflow,,for-each,is-callable,MIT,MIT
apache/airflow,,is-array-buffer,get-intrinsic,unknown,MIT
apache/airflow,,is-array-buffer,call-bound,unknown,MIT
apache/airflow,,is-array-buffer,call-bind,unknown,MIT
apache/airflow,,cors,object-assign,unknown,MIT
apache/airflow,,cors,vary,unknown,MIT
apache/airflow,,es-set-tostringtag,es-errors,unknown,MIT
apache/airflow,,es-set-tostringtag,hasown,unknown,MIT
apache/airflow,,es-set-tostringtag,get-intrinsic,unknown,MIT
apache/airflow,,es-set-tostringtag,has-tostringtag,unknown,MIT
apache/airflow,,@swc/types,@swc/counter,unknown,Apache-2.0
apache/airflow,,path-scurry,lru-cache,unknown,ISC
apache/airflow,,path-scurry,minipass,unknown,ISC
apache/airflow,,lru-cache,yallist,ISC,ISC
apache/airflow,,react-base16-styling,pure-color,unknown,MIT
apache/airflow,,react-base16-styling,base16,unknown,MIT
apache/airflow,,react-base16-styling,lodash.curry,unknown,MIT
apache/airflow,,react-base16-styling,lodash.flow,unknown,MIT
apache/airflow,,fbemitter,fbjs,unknown,MIT
apache/airflow,,fbjs,promise,MIT,unknown
apache/airflow,,fbjs,loose-envify,MIT,MIT
apache/airflow,,fbjs,object-assign,MIT,MIT
apache/airflow,,fbjs,setimmediate,MIT,MIT
apache/airflow,,fbjs,cross-fetch,MIT,unknown
apache/airflow,,fbjs,fbjs-css-vars,MIT,MIT
apache/airflow,,fbjs,ua-parser-js,MIT,MIT
apache/airflow,,parse-entities,character-entities-legacy,unknown,MIT
apache/airflow,,parse-entities,character-entities,unknown,MIT
apache/airflow,,parse-entities,is-alphanumerical,unknown,unknown
apache/airflow,,parse-entities,is-hexadecimal,unknown,MIT
apache/airflow,,parse-entities,is-decimal,unknown,MIT
apache/airflow,,parse-entities,character-reference-invalid,unknown,MIT
apache/airflow,,parse-entities,@types/unist,unknown,MIT
apache/airflow,,parse-entities,decode-named-character-reference,unknown,MIT
apache/airflow,,@babel/helper-environment-visitor,@babel/types,unknown,unknown
apache/airflow,,eslint-plugin-prettier,prettier-linter-helpers,unknown,MIT
apache/airflow,,eslint-plugin-prettier,prettier,unknown,MIT
apache/airflow,,eslint-plugin-prettier,synckit,unknown,MIT
apache/airflow,,eslint-plugin-prettier,eslint,unknown,MIT
apache/airflow,,eslint-plugin-prettier,eslint-config-prettier,unknown,MIT
apache/airflow,,prettier-linter-helpers,fast-diff,MIT,Apache-2.0
apache/airflow,,eslint-config-prettier,eslint,MIT,MIT
apache/airflow,,micromark-util-decode-numeric-character-reference,micromark-util-symbol,unknown,MIT
apache/airflow,,is-bigint,has-bigints,MIT,MIT
apache/airflow,,is-symbol,has-symbols,MIT,MIT
apache/airflow,,is-symbol,call-bound,MIT,MIT
apache/airflow,,is-symbol,safe-regex-test,MIT,MIT
apache/airflow,,is-number-object,has-tostringtag,MIT,MIT
apache/airflow,,is-number-object,call-bound,MIT,MIT
apache/airflow,,is-boolean-object,has-tostringtag,MIT,MIT
apache/airflow,,is-boolean-object,call-bound,MIT,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,micromark-util-classify-character,unknown,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,micromark-util-symbol,unknown,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,micromark-util-resolve-all,unknown,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,micromark-util-chunked,unknown,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,devlop,unknown,MIT
apache/airflow,,micromark-extension-gfm-strikethrough,micromark-util-types,unknown,MIT
apache/airflow,,micromark-util-resolve-all,micromark-util-types,MIT,MIT
apache/airflow,,micromark-util-chunked,micromark-util-symbol,MIT,MIT
apache/airflow,,foreground-child,cross-spawn,unknown,MIT
apache/airflow,,foreground-child,signal-exit,unknown,ISC
apache/airflow,,use-isomorphic-layout-effect,react,MIT,MIT
apache/airflow,,use-isomorphic-layout-effect,@types/react,MIT,MIT
apache/airflow,,data-view-byte-offset,es-errors,unknown,MIT
apache/airflow,,data-view-byte-offset,call-bound,unknown,MIT
apache/airflow,,data-view-byte-offset,is-data-view,unknown,MIT
apache/airflow,,is-data-view,get-intrinsic,MIT,MIT
apache/airflow,,is-data-view,call-bound,MIT,MIT
apache/airflow,,is-data-view,is-typed-array,MIT,MIT
apache/airflow,,@xyflow/react,classcat,unknown,MIT
apache/airflow,,@xyflow/react,react,unknown,MIT
apache/airflow,,@xyflow/react,react-dom,unknown,MIT
apache/airflow,,@xyflow/react,zustand,unknown,unknown
apache/airflow,,@xyflow/react,@xyflow/system,unknown,MIT
apache/airflow,,@xyflow/system,d3-selection,MIT,ISC
apache/airflow,,@xyflow/system,d3-drag,MIT,unknown
apache/airflow,,@xyflow/system,@types/d3-transition,MIT,unknown
apache/airflow,,@xyflow/system,@types/d3-selection,MIT,MIT
apache/airflow,,@xyflow/system,@types/d3-zoom,MIT,unknown
apache/airflow,,@xyflow/system,d3-zoom,MIT,unknown
apache/airflow,,@xyflow/system,@types/d3-drag,MIT,unknown
apache/airflow,,which,isexe,ISC,ISC
apache/airflow,,jackspeak,@pkgjs/parseargs,unknown,Apache-2.0 AND MIT
apache/airflow,,jackspeak,@isaacs/cliui,unknown,ISC
apache/airflow,,@isaacs/cliui,string-width,ISC,unknown
apache/airflow,,@isaacs/cliui,wrap-ansi,ISC,unknown
apache/airflow,,@isaacs/cliui,strip-ansi,ISC,MIT
apache/airflow,,@ark-ui/react,@zag-js/steps,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/radio-group,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/pagination,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/splitter,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/listbox,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/tree-view,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/editable,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/collapsible,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/slider,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/tooltip,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/file-upload,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/timer,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/toggle-group,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/clipboard,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/tags-input,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/auto-resize,unknown,unknown
apache/airflow,,@ark-ui/react,react,unknown,MIT
apache/airflow,,@ark-ui/react,react-dom,unknown,MIT
apache/airflow,,@ark-ui/react,@zag-js/carousel,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/utils,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/select,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/qr-code,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/color-utils,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/dom-query,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/password-input,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/dialog,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/pin-input,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/checkbox,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/menu,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/color-picker,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/switch,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/toggle,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/progress,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/popover,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/date-picker,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/react,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/collection,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/types,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/number-input,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/tabs,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/i18n-utils,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/hover-card,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/highlight-word,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/angle-slider,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/focus-trap,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/accordion,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/anatomy,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/toast,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/signature-pad,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/file-utils,unknown,unknown
apache/airflow,,@ark-ui/react,@internationalized/date,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/time-picker,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/combobox,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/core,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/avatar,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/date-utils,unknown,unknown
apache/airflow,,@ark-ui/react,@zag-js/tour,unknown,unknown
